ticket_id,customer_id,created_date,category,priority,status,resolution_time_hours,satisfaction_score,ticket_text
TKT_00000214,CUST_001932,2024-09-19,performance,medium,resolved,35.0,3.0,Dashboard performance has degraded significantly over the past month.
TKT_00000215,CUST_001932,2024-07-01,technical_issue,medium,resolved,24.0,2.0,I can't export data - getting an error message every time I try. This is blocking our reporting.
TKT_00000216,CUST_001932,2024-08-04,account_access,medium,closed,30.0,4.0,Can you help me add new team members to our account? The process isn't clear.
TKT_00000217,CUST_001932,2024-06-01,bug_report,medium,closed,36.0,3.0,Data synchronization issue - seeing stale data that should have updated hours ago.
TKT_00000218,CUST_003994,2022-09-07,performance,high,closed,12.0,3.0,Page load times are unacceptable. Considering switching to a competitor.
TKT_00000219,CUST_003994,2023-03-19,data_export,low,pending,,,Need help with bulk data migration. Moving to new system and need all historical data.
TKT_00000220,CUST_003994,2024-02-05,technical_issue,medium,pending,,,I can't export data - getting an error message every time I try. This is blocking our reporting.
TKT_00000221,CUST_004230,2024-09-18,account_access,medium,resolved,28.0,2.0,My account seems to be locked after multiple login attempts. Please help unlock it.
TKT_00000222,CUST_004230,2023-11-27,integration_help,low,resolved,88.0,3.0,Having trouble connecting to Salesforce. The integration guide isn't clear enough.
TKT_00000223,CUST_004230,2024-07-10,data_export,low,closed,69.0,2.0,Large data exports are timing out. Need a solution for exporting our complete dataset.
TKT_00000224,CUST_002101,2024-07-15,performance,medium,resolved,30.0,4.0,Dashboard performance has degraded significantly over the past month.
TKT_00000225,CUST_002101,2024-07-30,account_access,high,resolved,5.0,3.0,I forgot my password and the reset email isn't coming through. Need access urgently.
TKT_00000226,CUST_002101,2023-05-16,billing,low,closed,84.0,3.0,I need to downgrade my plan but can't find the option. The current cost is too high for our small team.
TKT_00000227,CUST_002101,2024-04-25,data_export,medium,resolved,24.0,2.0,Need help with bulk data migration. Moving to new system and need all historical data.
TKT_00000228,CUST_002101,2024-03-19,training,medium,closed,45.0,3.0,Looking for best practices documentation. Want to optimize our usage.
TKT_00000229,CUST_002101,2024-01-08,feature_request,high,resolved,13.0,4.0,Would love to see dark mode added to the interface. Many of our team members have requested this.
TKT_00000230,CUST_003882,2024-07-19,data_export,medium,closed,28.0,3.0,Large data exports are timing out. Need a solution for exporting our complete dataset.
TKT_00000231,CUST_006542,2024-02-25,technical_issue,low,resolved,29.0,3.0,The mobile app keeps crashing when I try to view reports. Very disappointing experience.
TKT_00000232,CUST_006542,2024-09-01,integration_help,low,resolved,27.0,2.0,Need help with custom integration. Our development team is stuck on the implementation.
TKT_00000233,CUST_006542,2024-05-25,performance,low,closed,39.0,4.0,Page load times are unacceptable. Considering switching to a competitor.
TKT_00000234,CUST_006542,2023-10-13,data_export,urgent,resolved,3.0,4.0,Export format is missing some columns we need. Can this be customized?
TKT_00000235,CUST_007055,2023-12-03,bug_report,low,closed,95.0,2.0,Filter functionality is broken on the analytics page. Please investigate.
TKT_00000236,CUST_007055,2024-02-26,bug_report,medium,resolved,37.0,4.0,Getting JavaScript errors in the browser console. Interface is unstable.
TKT_00000237,CUST_007055,2024-08-01,integration_help,medium,closed,41.0,3.0,Webhook setup is failing. Getting authentication errors that I can't resolve.
TKT_00000238,CUST_007055,2024-02-19,integration_help,low,closed,45.0,2.0,Having trouble connecting to Salesforce. The integration guide isn't clear enough.
TKT_00000239,CUST_007774,2024-05-09,data_export,medium,resolved,28.0,3.0,Need help with bulk data migration. Moving to new system and need all historical data.
TKT_00000240,CUST_008855,2024-09-27,feature_request,high,resolved,13.0,4.0,Real-time notifications would be amazing for our workflow. Currently we miss important updates.
TKT_00000241,CUST_008855,2024-09-29,training,low,resolved,61.0,2.0,Looking for best practices documentation. Want to optimize our usage.
TKT_00000242,CUST_008855,2024-09-29,training,low,closed,59.0,4.0,Onboarding process could be improved. New users are struggling to get started.
TKT_00000243,CUST_008855,2024-09-30,data_export,medium,resolved,19.0,2.0,Scheduled exports stopped working last week. Our automated reports are broken.
TKT_00000244,CUST_008855,2024-10-01,feature_request,high,resolved,14.0,3.0,Real-time notifications would be amazing for our workflow. Currently we miss important updates.
TKT_00000245,CUST_008855,2024-09-27,integration_help,medium,resolved,17.0,4.0,Having trouble connecting to Salesforce. The integration guide isn't clear enough.
TKT_00000246,CUST_009443,2024-02-28,feature_request,medium,resolved,31.0,4.0,Real-time notifications would be amazing for our workflow. Currently we miss important updates.
TKT_00000247,CUST_009443,2024-03-07,technical_issue,medium,resolved,26.0,4.0,The mobile app keeps crashing when I try to view reports. Very disappointing experience.
TKT_00000248,CUST_001426,2024-06-30,bug_report,medium,resolved,46.0,4.0,Data synchronization issue - seeing stale data that should have updated hours ago.
TKT_00000249,CUST_001426,2024-09-27,bug_report,low,pending,,,Getting JavaScript errors in the browser console. Interface is unstable.
TKT_00000250,CUST_006202,2023-09-17,technical_issue,medium,resolved,24.0,4.0,I can't export data - getting an error message every time I try. This is blocking our reporting.
TKT_00000251,CUST_006202,2024-08-26,performance,low,closed,56.0,3.0,Page load times are unacceptable. Considering switching to a competitor.
TKT_00000252,CUST_006202,2024-08-19,technical_issue,medium,resolved,46.0,3.0,API calls are failing intermittently. Our integration is broken and customers are complaining.
TKT_00000253,CUST_006202,2024-05-27,technical_issue,high,resolved,9.0,4.0,API calls are failing intermittently. Our integration is broken and customers are complaining.
TKT_00000254,CUST_006202,2024-05-14,feature_request,urgent,pending,,,Real-time notifications would be amazing for our workflow. Currently we miss important updates.
TKT_00000255,CUST_006202,2023-06-27,training,high,closed,13.0,2.0,Onboarding process could be improved. New users are struggling to get started.
TKT_00000256,CUST_006202,2024-02-01,performance,low,resolved,73.0,2.0,Dashboard performance has degraded significantly over the past month.
TKT_00000257,CUST_001436,2023-05-14,account_access,low,pending,,,Need to transfer account ownership to a new admin. What's the process for this?
TKT_00000258,CUST_001436,2023-12-20,feature_request,high,resolved,7.0,3.0,Would love to see dark mode added to the interface. Many of our team members have requested this.
TKT_00000259,CUST_004457,2024-01-16,performance,medium,resolved,41.0,3.0,Page load times are unacceptable. Considering switching to a competitor.
TKT_00000260,CUST_004457,2024-09-30,bug_report,urgent,resolved,2.0,5.0,Data synchronization issue - seeing stale data that should have updated hours ago.
TKT_00000261,CUST_004457,2024-03-05,technical_issue,low,closed,76.0,2.0,API calls are failing intermittently. Our integration is broken and customers are complaining.
TKT_00000262,CUST_004457,2024-07-07,integration_help,high,closed,9.0,4.0,API documentation is confusing. Can someone walk me through the setup process?
TKT_00000263,CUST_001732,2023-03-18,feature_request,medium,resolved,32.0,4.0,Better mobile experience would help our field team access data on the go.
TKT_00000264,CUST_001732,2023-12-10,feature_request,low,closed,25.0,2.0,Would love to see dark mode added to the interface. Many of our team members have requested this.
TKT_00000265,CUST_001732,2024-04-27,technical_issue,low,closed,38.0,4.0,I can't export data - getting an error message every time I try. This is blocking our reporting.
TKT_00000266,CUST_008093,2023-02-13,data_export,high,resolved,5.0,4.0,Scheduled exports stopped working last week. Our automated reports are broken.
TKT_00000267,CUST_008093,2023-05-04,feature_request,high,resolved,5.0,2.0,Would love to see dark mode added to the interface. Many of our team members have requested this.
TKT_00000268,CUST_005116,2024-05-27,integration_help,low,closed,63.0,3.0,Webhook setup is failing. Getting authentication errors that I can't resolve.
TKT_00000269,CUST_005116,2024-07-24,bug_report,low,resolved,58.0,4.0,Found a bug in the reporting module. Charts are showing incorrect data.
TKT_00000270,CUST_005116,2023-06-30,performance,high,resolved,6.0,3.0,Dashboard performance has degraded significantly over the past month.
TKT_00000271,CUST_005116,2023-06-01,feature_request,low,resolved,39.0,4.0,Can you add more export formats? We need Excel compatibility for our stakeholders.
TKT_00000272,CUST_005116,2022-12-18,data_export,high,resolved,11.0,2.0,Need help with bulk data migration. Moving to new system and need all historical data.
TKT_00000273,CUST_003567,2024-05-27,training,medium,pending,,,Onboarding process could be improved. New users are struggling to get started.
TKT_00000274,CUST_003567,2024-06-17,integration_help,medium,resolved,16.0,4.0,Having trouble connecting to Salesforce. The integration guide isn't clear enough.
TKT_00000275,CUST_003567,2023-07-21,training,medium,resolved,39.0,4.0,Onboarding process could be improved. New users are struggling to get started.
TKT_00000276,CUST_003567,2024-05-12,training,medium,closed,16.0,3.0,New team members need training on advanced features. Do you offer sessions?
TKT_00000277,CUST_003567,2023-06-23,technical_issue,medium,resolved,15.0,4.0,The dashboard is loading very slowly and sometimes crashes. This is impacting our daily operations.
TKT_00000278,CUST_003567,2024-04-24,data_export,high,resolved,9.0,3.0,Export format is missing some columns we need. Can this be customized?
TKT_00000279,CUST_003567,2024-06-30,billing,low,resolved,64.0,4.0,Can you help me understand the billing changes? The new pricing seems much higher than expected.
TKT_00000280,CUST_006843,2024-07-31,account_access,low,resolved,73.0,2.0,Need to transfer account ownership to a new admin. What's the process for this?
TKT_00000281,CUST_006843,2024-04-22,technical_issue,medium,resolved,17.0,4.0,I can't export data - getting an error message every time I try. This is blocking our reporting.
TKT_00000282,CUST_006843,2024-05-07,data_export,medium,closed,22.0,4.0,Need help with bulk data migration. Moving to new system and need all historical data.
TKT_00000283,CUST_006541,2024-09-23,training,low,resolved,32.0,4.0,Can you provide training materials for our specific use case?
TKT_00000284,CUST_004834,2023-08-29,bug_report,urgent,resolved,1.0,4.0,Filter functionality is broken on the analytics page. Please investigate.
TKT_00000285,CUST_004834,2022-10-15,integration_help,low,resolved,53.0,3.0,Need help with custom integration. Our development team is stuck on the implementation.
TKT_00000286,CUST_004834,2022-12-03,account_access,urgent,pending,,,Can you help me add new team members to our account? The process isn't clear.
TKT_00000287,CUST_004834,2024-05-23,integration_help,high,resolved,14.0,4.0,Having trouble connecting to Salesforce. The integration guide isn't clear enough.
TKT_00000288,CUST_004834,2024-07-14,technical_issue,medium,pending,,,API calls are failing intermittently. Our integration is broken and customers are complaining.
TKT_00000289,CUST_004834,2023-12-22,training,medium,closed,22.0,4.0,Looking for best practices documentation. Want to optimize our usage.
TKT_00000290,CUST_004854,2024-02-02,bug_report,high,resolved,11.0,3.0,Filter functionality is broken on the analytics page. Please investigate.
TKT_00000291,CUST_004854,2023-05-03,data_export,high,resolved,9.0,4.0,Need help with bulk data migration. Moving to new system and need all historical data.
