customer_id,signup_date,plan_type,company_size,industry,status,monthly_revenue
CUST_000469,2023-11-13,enterprise,small,manufacturing,churned,283.97
CUST_000470,2022-06-06,starter,small,media,active,23.98
CUST_000471,2024-05-01,starter,small,healthcare,active,24.28
CUST_000472,2022-04-09,enterprise,medium,education,active,673.7
CUST_000473,2023-07-24,starter,small,technology,active,30.0
CUST_000474,2023-07-30,enterprise,small,real_estate,active,278.63
CUST_000475,2022-05-06,professional,large,consulting,active,375.63
CUST_000476,2023-11-13,professional,medium,consulting,active,228.3
CUST_000477,2024-01-09,enterprise,small,technology,active,355.02
CUST_000478,2023-09-07,starter,small,manufacturing,active,27.28
CUST_000479,2023-08-15,starter,medium,real_estate,active,43.37
CUST_000480,2023-11-04,professional,small,media,active,88.08
CUST_000481,2022-04-21,professional,small,education,active,112.68
CUST_000482,2023-01-12,starter,small,healthcare,active,32.05
CUST_000483,2023-08-11,starter,small,retail,active,32.56
CUST_000484,2024-05-15,starter,medium,real_estate,churned,58.3
CUST_000485,2024-04-18,professional,medium,non_profit,active,208.04
CUST_000486,2023-10-21,premium,medium,real_estate,active,971.79
CUST_000487,2024-08-09,starter,medium,manufacturing,active,39.77
CUST_000488,2022-10-07,starter,small,manufacturing,active,33.89
CUST_000489,2022-12-26,starter,medium,technology,active,42.76
CUST_000490,2022-05-27,starter,small,non_profit,active,30.83
CUST_000491,2022-03-13,professional,small,finance,churned,108.54
CUST_000492,2024-09-22,starter,small,technology,active,24.26
CUST_000493,2023-06-28,professional,medium,retail,active,189.15
CUST_000494,2023-04-10,professional,medium,education,active,171.73
CUST_000495,2022-11-16,professional,small,education,active,109.96
CUST_000496,2023-08-05,professional,medium,non_profit,active,165.96
CUST_000497,2022-02-23,starter,small,finance,active,25.03
CUST_000498,2023-09-25,starter,small,technology,active,31.02
CUST_000499,2022-10-06,starter,large,media,active,105.41
CUST_000500,2023-05-13,enterprise,enterprise,non_profit,active,2343.39
CUST_000501,2022-10-07,starter,small,retail,active,31.96
CUST_000502,2022-04-27,enterprise,large,education,active,1165.39
CUST_000503,2022-10-18,enterprise,large,non_profit,active,1192.59
CUST_000504,2023-11-15,enterprise,medium,manufacturing,active,490.08
CUST_000505,2023-02-09,starter,small,non_profit,active,23.84
CUST_000506,2022-07-29,premium,small,manufacturing,active,705.7
CUST_000507,2024-02-25,starter,large,finance,active,109.46
CUST_000508,2022-10-24,premium,medium,education,active,1016.74
CUST_000509,2023-05-25,starter,small,consulting,active,25.24
CUST_000510,2023-01-25,starter,large,real_estate,active,107.07
CUST_000511,2023-05-28,starter,medium,real_estate,active,55.53
CUST_000512,2024-04-05,premium,large,education,active,1988.36
CUST_000513,2024-06-01,professional,large,technology,active,388.82
CUST_000514,2023-04-16,enterprise,large,healthcare,active,1372.67
CUST_000515,2023-08-13,professional,small,consulting,active,101.91
CUST_000516,2023-12-28,starter,small,consulting,active,26.56
CUST_000517,2023-02-19,starter,small,technology,active,34.41
CUST_000518,2022-06-25,professional,small,non_profit,active,97.42
CUST_000519,2023-12-08,professional,small,education,active,82.69
CUST_000520,2024-05-14,starter,small,healthcare,active,26.02
CUST_000521,2023-08-27,enterprise,medium,consulting,active,604.74
CUST_000522,2023-02-10,professional,small,manufacturing,active,108.73
CUST_000523,2022-08-15,enterprise,large,education,active,1332.86
CUST_000524,2022-03-20,starter,small,real_estate,active,30.55
CUST_000525,2023-06-28,starter,large,real_estate,active,86.88
CUST_000526,2024-03-05,professional,large,education,active,375.24
CUST_000527,2024-09-08,enterprise,large,finance,active,1072.51
CUST_000528,2022-05-30,enterprise,enterprise,manufacturing,active,2108.5
CUST_000529,2023-09-09,professional,medium,finance,active,219.71
CUST_000530,2023-11-03,professional,small,healthcare,active,86.21
CUST_000531,2024-03-02,premium,large,media,active,2364.41
CUST_000532,2023-08-01,professional,medium,non_profit,active,194.93
CUST_000533,2024-08-04,professional,small,non_profit,active,104.66
CUST_000534,2023-10-02,starter,small,education,active,33.23
CUST_000535,2023-10-05,starter,small,education,active,24.95
CUST_000536,2022-03-11,starter,small,media,active,28.33
CUST_000537,2022-11-07,starter,small,manufacturing,active,30.06
CUST_000538,2022-12-27,enterprise,enterprise,real_estate,active,1990.39
CUST_000539,2023-04-18,professional,small,media,active,80.69
CUST_000540,2023-01-13,enterprise,small,manufacturing,active,248.38
CUST_000541,2024-06-03,starter,medium,healthcare,active,51.25
CUST_000542,2023-06-04,professional,small,consulting,active,97.52
CUST_000543,2023-07-22,professional,large,technology,active,390.98
CUST_000544,2024-04-09,starter,medium,non_profit,active,51.98
CUST_000545,2022-11-26,professional,enterprise,non_profit,active,791.21
CUST_000546,2022-06-04,enterprise,large,technology,active,1175.27
CUST_000547,2024-04-10,professional,medium,education,active,237.4
CUST_000548,2022-03-28,starter,small,real_estate,churned,30.7
CUST_000549,2022-02-10,starter,small,retail,active,31.41
CUST_000550,2023-03-26,professional,medium,real_estate,active,200.81
CUST_000551,2022-06-12,enterprise,small,education,active,283.79
CUST_000552,2022-10-17,premium,large,consulting,active,2311.46
CUST_000553,2022-12-13,professional,enterprise,non_profit,active,655.94
CUST_000554,2023-10-09,professional,small,education,active,81.81
CUST_000555,2022-04-07,starter,medium,real_estate,active,52.5
CUST_000556,2022-10-18,professional,large,manufacturing,active,434.71
CUST_000557,2023-11-04,starter,small,non_profit,churned,33.33
CUST_000558,2022-12-08,professional,medium,healthcare,active,205.59
CUST_000559,2022-05-25,professional,small,education,active,91.49
CUST_000560,2023-11-03,starter,small,consulting,active,24.7
CUST_000561,2023-12-27,premium,large,healthcare,active,2216.27
CUST_000562,2023-01-21,enterprise,large,education,active,1349.2
CUST_000563,2023-11-18,professional,medium,real_estate,active,166.64
CUST_000564,2023-11-18,starter,small,consulting,active,29.1
CUST_000565,2022-01-19,starter,small,education,active,26.78
CUST_000566,2024-08-31,professional,medium,retail,active,186.4
CUST_000567,2024-02-24,starter,small,media,active,25.43
CUST_000568,2022-05-21,starter,medium,finance,active,40.71
CUST_000569,2024-05-14,professional,large,healthcare,active,400.23
CUST_000570,2023-07-07,starter,small,real_estate,active,23.64
CUST_000571,2022-12-11,professional,large,non_profit,active,340.12
CUST_000572,2023-01-21,professional,medium,finance,active,172.11
CUST_000573,2024-05-01,professional,small,non_profit,churned,111.24
CUST_000574,2022-06-19,professional,medium,media,active,162.68
CUST_000575,2023-01-09,enterprise,large,retail,active,1424.21
CUST_000576,2023-09-18,enterprise,medium,manufacturing,active,659.47
CUST_000577,2024-03-13,professional,medium,media,active,177.83
CUST_000578,2022-09-02,enterprise,medium,manufacturing,active,710.56
CUST_000579,2024-03-14,professional,small,media,active,115.0
CUST_000580,2022-07-18,starter,large,education,active,106.06
CUST_000581,2023-08-08,starter,large,media,active,97.48
CUST_000582,2022-10-16,professional,small,consulting,active,99.12
CUST_000583,2023-03-05,professional,small,finance,active,111.55
CUST_000584,2024-03-31,professional,large,non_profit,active,341.29
CUST_000585,2022-09-14,starter,small,technology,active,30.64
CUST_000586,2024-06-14,premium,medium,education,active,1225.16
CUST_000587,2022-04-16,starter,medium,real_estate,active,55.88
CUST_000588,2022-10-19,professional,medium,healthcare,active,219.94
CUST_000589,2022-10-07,starter,medium,media,active,56.94
CUST_000590,2022-05-31,professional,medium,consulting,active,166.5
CUST_000591,2024-07-21,enterprise,enterprise,retail,active,2702.91
CUST_000592,2024-06-24,premium,medium,education,active,1405.45
CUST_000593,2023-03-01,enterprise,small,technology,active,286.62
CUST_000594,2023-01-18,starter,medium,retail,active,46.77
CUST_000595,2022-03-25,professional,small,education,churned,88.09
CUST_000596,2022-11-23,starter,small,healthcare,active,32.93
CUST_000597,2023-10-28,professional,small,education,churned,110.54
CUST_000598,2022-05-21,professional,small,technology,active,90.56
CUST_000599,2024-04-29,premium,enterprise,media,active,5175.38
CUST_000600,2022-05-23,starter,medium,media,active,47.99
CUST_000601,2022-01-06,starter,medium,healthcare,active,39.57
CUST_000602,2022-08-09,starter,small,finance,active,29.57
CUST_000603,2024-01-15,professional,small,non_profit,active,100.1
CUST_000604,2022-04-24,professional,medium,manufacturing,churned,178.12
CUST_000605,2022-05-05,premium,small,technology,active,536.33
CUST_000606,2023-10-17,starter,small,non_profit,active,28.5
CUST_000607,2022-04-24,professional,small,media,active,102.83
CUST_000608,2022-01-17,starter,medium,real_estate,active,50.47
CUST_000609,2024-01-06,professional,small,finance,churned,90.73
CUST_000610,2022-01-02,starter,medium,non_profit,active,46.12
CUST_000611,2023-08-08,professional,enterprise,consulting,active,699.07
CUST_000612,2023-11-16,enterprise,small,healthcare,active,301.81
CUST_000613,2023-01-05,professional,small,healthcare,active,116.95
CUST_000614,2023-07-12,starter,small,real_estate,active,32.32
CUST_000615,2023-06-04,enterprise,enterprise,real_estate,churned,1938.71
CUST_000616,2024-06-13,professional,large,media,active,326.15
CUST_000617,2023-02-01,starter,small,education,active,26.14
CUST_000618,2022-01-17,professional,medium,education,churned,221.97
CUST_000619,2022-12-20,professional,large,retail,active,436.18
CUST_000620,2023-10-06,professional,enterprise,healthcare,active,885.77
CUST_000621,2024-01-23,enterprise,large,education,active,1023.18
CUST_000622,2022-12-27,enterprise,medium,real_estate,active,560.32
CUST_000623,2023-10-21,professional,medium,finance,churned,225.3
CUST_000624,2023-12-03,starter,small,media,active,34.58
CUST_000625,2023-05-06,enterprise,large,finance,churned,1348.39
CUST_000626,2022-03-06,professional,medium,media,active,162.14
CUST_000627,2022-07-26,starter,small,technology,active,32.38
CUST_000628,2024-06-26,professional,medium,technology,active,184.32
CUST_000629,2022-11-14,starter,small,real_estate,active,27.82
CUST_000630,2024-04-14,starter,small,real_estate,active,28.69
CUST_000631,2022-02-07,professional,small,retail,active,90.53
CUST_000632,2024-06-01,starter,small,technology,active,33.24
CUST_000633,2022-12-06,starter,small,manufacturing,active,24.64
CUST_000634,2023-01-12,starter,small,consulting,active,33.52
CUST_000635,2024-02-01,starter,medium,media,active,56.73
CUST_000636,2023-01-31,enterprise,medium,education,active,712.5
CUST_000637,2023-05-24,starter,medium,media,active,46.4
CUST_000638,2024-03-27,starter,small,real_estate,active,26.29
CUST_000639,2022-03-26,premium,small,consulting,active,498.11
CUST_000640,2023-09-09,starter,small,finance,active,29.53
CUST_000641,2022-11-25,enterprise,medium,healthcare,active,498.38
CUST_000642,2023-11-08,starter,medium,manufacturing,active,45.21
CUST_000643,2023-09-10,starter,small,consulting,active,25.13
CUST_000644,2023-03-31,starter,small,education,active,28.39
CUST_000645,2024-01-15,starter,small,education,active,30.33
CUST_000646,2023-03-22,starter,small,manufacturing,active,30.62
CUST_000647,2024-03-21,professional,medium,technology,churned,165.17
CUST_000648,2023-10-15,professional,large,consulting,active,377.18
CUST_000649,2024-03-31,starter,small,finance,active,34.25
CUST_000650,2022-05-27,enterprise,medium,non_profit,active,641.67
CUST_000651,2023-03-25,enterprise,small,technology,active,254.3
CUST_000652,2022-08-30,starter,small,education,active,27.4
CUST_000653,2024-08-30,enterprise,medium,non_profit,active,486.96
CUST_000654,2022-06-07,enterprise,medium,media,active,706.54
CUST_000655,2023-01-16,professional,small,media,active,109.42
CUST_000656,2023-08-11,professional,small,finance,active,100.17
CUST_000657,2023-02-12,enterprise,medium,education,active,634.83
CUST_000658,2022-09-13,professional,small,healthcare,active,80.23
CUST_000659,2022-07-10,enterprise,medium,media,active,603.25
CUST_000660,2024-07-24,starter,small,real_estate,active,24.57
CUST_000661,2024-03-04,starter,small,manufacturing,active,31.37
CUST_000662,2022-08-08,professional,large,non_profit,active,364.78
CUST_000663,2024-07-27,enterprise,enterprise,media,active,2111.29
CUST_000664,2022-05-19,professional,small,healthcare,active,97.1
CUST_000665,2024-07-09,professional,medium,media,active,238.58
CUST_000666,2024-04-09,enterprise,medium,education,active,639.21
CUST_000667,2023-12-28,premium,small,healthcare,active,610.98
CUST_000668,2022-10-25,enterprise,enterprise,manufacturing,active,2736.17
CUST_000669,2023-12-30,professional,small,finance,active,110.63
CUST_000670,2023-06-05,starter,small,retail,active,24.61
CUST_000671,2022-07-25,starter,small,finance,active,25.95
CUST_000672,2023-05-21,enterprise,large,technology,active,1132.29
CUST_000673,2023-08-10,professional,medium,education,active,196.41
CUST_000674,2023-07-19,starter,small,finance,active,30.3
CUST_000675,2022-03-30,starter,enterprise,healthcare,active,183.82
CUST_000676,2024-01-05,professional,large,media,active,403.1
CUST_000677,2024-02-27,professional,small,consulting,active,111.8
CUST_000678,2022-03-17,professional,small,finance,active,117.71
CUST_000679,2023-10-20,professional,large,healthcare,active,391.02
CUST_000680,2023-11-28,starter,small,real_estate,active,27.2
CUST_000681,2024-06-18,professional,large,real_estate,active,421.31
CUST_000682,2022-07-06,professional,medium,finance,active,193.64
CUST_000683,2024-07-21,starter,medium,technology,active,55.5
CUST_000684,2023-06-15,premium,medium,finance,active,1105.06
CUST_000685,2022-06-15,starter,small,education,active,34.04
CUST_000686,2022-08-19,professional,enterprise,education,active,942.02
CUST_000687,2023-06-16,professional,large,manufacturing,active,454.21
CUST_000688,2022-09-14,professional,small,retail,active,104.35
CUST_000689,2023-07-19,starter,small,manufacturing,active,24.65
CUST_000690,2022-11-07,starter,small,non_profit,active,29.39
CUST_000691,2023-05-30,starter,small,finance,active,30.06
CUST_000692,2023-08-18,professional,enterprise,finance,active,693.92
CUST_000693,2023-10-02,professional,medium,non_profit,active,186.07
CUST_000694,2024-08-04,starter,medium,non_profit,active,40.01
CUST_000695,2024-06-03,enterprise,enterprise,technology,active,1997.14
CUST_000696,2024-08-29,starter,small,non_profit,active,26.27
CUST_000697,2022-08-04,starter,small,non_profit,active,28.03
CUST_000698,2023-10-17,professional,small,technology,active,98.92
CUST_000699,2023-10-05,starter,small,real_estate,active,26.56
CUST_000700,2024-09-06,enterprise,medium,manufacturing,active,594.91
CUST_000701,2024-04-04,starter,small,consulting,active,26.65
CUST_000702,2022-03-16,professional,small,technology,active,85.46
CUST_000703,2023-03-02,professional,medium,media,active,196.17
CUST_000704,2022-12-15,enterprise,large,non_profit,active,1028.1
CUST_000705,2024-06-01,enterprise,medium,education,active,655.11
CUST_000706,2024-05-31,starter,small,education,active,34.51
CUST_000707,2022-05-14,starter,small,education,active,29.17
CUST_000708,2022-04-19,premium,medium,education,active,1075.14
